team_id,Player,DOB,debut,last
fitzroy,"Dwyer, Lex",1956-03-22,1975-06-21,1977-08-06
fitzroy,"Holmes, Allan",1952-07-19,1977-07-30,1977-07-30
fitzroy,"Shepherd, Robert",1956-02-10,1975-04-26,1977-07-16
fitzroy,"Gilmore, Shane",1958-06-13,1977-06-18,1977-07-16
fitzroy,"Vann, Kalev",1956-12-04,1977-06-11,1977-07-16
fitzroy,"Christou, John",1955-03-11,1975-07-05,1977-06-11
fitzroy,"Dare, Norm",1948-09-10,1968-08-17,1977-06-04
fitzroy,"Serafini, Renato",1953-03-18,1971-08-21,1977-04-16
fitzroy,"Searl, Doug",1947-03-22,1968-07-13,1976-08-28
fitzroy,"Robertson, Glenn",1952-11-01,1972-04-08,1976-08-28
fitzroy,"Duckworth, John",1949-01-19,1970-05-02,1976-08-21
fitzroy,"George, Max",1952-01-04,1976-06-14,1976-08-21
fitzroy,"Wall, David",1947-09-03,1967-04-22,1976-08-14
fitzroy,"Harrington, Dan",1953-02-07,1974-05-25,1976-07-31
fitzroy,"Sault, Ray",1952-07-29,1971-04-10,1976-07-17
fitzroy,"Goonan, Leon",1955-08-30,1976-05-29,1976-06-05
fitzroy,"Christou, Jim",1952-12-24,1972-04-22,1976-05-08
fitzroy,"Ruscuklic, Peter",1955-12-15,1975-04-19,1976-05-08
fitzroy,"Clifton, Jeff",1949-02-21,1975-05-31,1976-04-17
fitzroy,"Lukas, Andrew",1950-07-19,1973-06-30,1975-08-30
fitzroy,"Weatherley, Graeme",1955-06-17,1974-08-03,1975-08-30
fitzroy,"Lewis, John",1953-05-22,1975-06-16,1975-08-30
fitzroy,"McCulloch, Ian",1948-06-11,1972-04-01,1975-08-23
fitzroy,"Formosa, John",1954-11-13,1972-05-27,1975-06-21
fitzroy,"Lorenzini, John",1956-08-05,1975-05-24,1975-05-24
fitzroy,"Farnham, Dean",1950-08-18,1974-04-06,1975-05-17
fitzroy,"Appleton, Rod",1953-05-19,1975-04-05,1975-05-17
fitzroy,"McGuinness, Ian",1953-10-15,1975-05-17,1975-05-17
fitzroy,"Lloyd, Trevor",1952-02-14,1971-04-17,1975-04-12
fitzroy,"Murray, Kevin",1938-06-18,1955-05-07,1974-08-31
fitzroy,"Richards, Laurie",1947-01-14,1971-04-17,1974-08-31
fitzroy,"Booth, Greg",1951-08-28,1972-07-01,1974-08-31
fitzroy,"Robertson, Leigh",1950-05-21,1969-05-03,1974-08-24
fitzroy,"Noonan, Gerry",1951-11-24,1972-08-12,1974-08-17
fitzroy,"Brain, Ray",1952-11-21,1972-05-13,1974-07-27
fitzroy,"Hayes, Kerrin",1951-09-09,1973-06-04,1974-07-13
fitzroy,"Molloy, Shane",1949-06-21,1969-04-07,1974-06-01
fitzroy,"Cruse, Colin",1951-06-24,1973-06-04,1974-04-25
fitzroy,"Ruscuklic, Alex",1948-09-21,1966-06-25,1974-04-06
fitzroy,"Brown, Norm",1943-08-06,1962-06-30,1973-09-01
fitzroy,"Crow, Russell",1941-09-17,1960-04-16,1973-09-01
fitzroy,"Rhodes, David",1948-05-20,1968-06-29,1973-08-25
fitzroy,"Newton, Jack",1952-05-24,1971-05-01,1973-08-18
fitzroy,"Renwick, Graeme",1952-05-04,1970-08-08,1973-07-07
fitzroy,"Andrews, Mike",1946-01-17,1966-04-23,1972-09-02
fitzroy,"Shanahan, Paul",1948-10-18,1969-07-05,1972-08-05
fitzroy,"McKenzie, Barry",1945-08-14,1968-04-15,1972-07-08
fitzroy,"Amos, Mark",1951-08-05,1972-06-24,1972-06-24
fitzroy,"Zunneberg, Noel",1946-08-13,1967-04-22,1972-04-01
fitzroy,"Sykes, Bill",1948-10-03,1969-05-03,1971-08-28
fitzroy,"McGregor, Treva",1947-06-01,1966-06-04,1971-08-14
fitzroy,"Hodgkin, Bob",1949-08-28,1969-05-31,1971-07-31
fitzroy,"Rheinberger, Cec",1949-02-24,1966-06-25,1971-07-24
fitzroy,"Ellis, Peter",1947-03-04,1969-05-17,1971-05-15
fitzroy,"Skinner, Lyle",1949-01-14,1971-04-17,1971-04-24
fitzroy,"Herrod, Darryl",1945-06-02,1968-04-15,1971-04-17
fitzroy,"Newnham, John",1942-10-25,1964-05-16,1971-04-10
fitzroy,"Hobbs, Colin",1946-05-28,1966-04-23,1971-04-03
fitzroy,"Lazarus, Gary",1945-09-21,1963-04-20,1970-08-29
fitzroy,"Peoples, Daryl",1947-01-07,1965-04-17,1970-08-29
fitzroy,"Ireland, Robert",1948-11-16,1969-08-23,1970-08-29
fitzroy,"Benison, John",1946-08-09,1966-08-20,1970-08-08
fitzroy,"Shearer, Graeme",1948-09-29,1968-08-10,1970-06-15
fitzroy,"Baker, Bruce",1950-03-13,1969-04-19,1970-06-15
fitzroy,"Bennett, Lawrie",1949-01-29,1970-06-15,1970-06-15
fitzroy,"McCrae, Ian",1943-10-31,1962-07-07,1970-04-18
fitzroy,"Wood, Peter",1946-01-27,1965-05-15,1970-04-11
fitzroy,"OBrien, Paul",1948-08-19,1966-04-23,1969-06-28
fitzroy,"Hellings, Doug",1944-07-28,1963-05-04,1969-06-21
fitzroy,"Cole, Max",1941-01-30,1965-07-10,1969-06-21
fitzroy,"Weightman, Peter",1949-05-15,1969-06-07,1969-06-07
fitzroy,"Cobain, Rod",1946-07-21,1966-07-23,1969-05-31
fitzroy,"Worrall, Hugh",1948-11-08,1968-06-15,1969-05-24
fitzroy,"Knight, Barry",1945-08-16,1967-05-06,1969-04-19
fitzroy,"Walford, Bill",1947-08-11,1968-04-15,1968-08-31
fitzroy,"Parker, Ross",1949-01-27,1968-06-10,1968-08-31
fitzroy,"Martin, Harold",1950-01-05,1968-08-24,1968-08-24
fitzroy,"Atkinson, John",1948-04-03,1968-06-22,1968-07-13
fitzroy,"Sykes, David",1942-10-04,1961-04-29,1968-07-06
fitzroy,"Austin, Jack",1945-10-15,1968-06-22,1968-07-06
fitzroy,"Ebbels, Gary",1947-03-16,1967-04-22,1968-06-29
fitzroy,"Dawson, Trevor",1948-01-21,1966-04-30,1968-05-25
fitzroy,"Eastman, Wayne",1942-01-16,1961-06-24,1968-05-11
fitzroy,"Enbom, Ross",1948-04-04,1967-04-15,1968-04-27
fitzroy,"Beattie, Bob",1943-09-01,1962-07-14,1967-08-26
fitzroy,"Fry, Ron",1937-05-03,1963-06-01,1967-08-26
fitzroy,"Booth, John",1942-07-29,1965-05-01,1967-08-26
fitzroy,"Hallahan, Mike",1949-03-14,1967-05-20,1967-08-26
fitzroy,"Bahen, John",1943-10-04,1962-04-23,1967-08-12
fitzroy,"Kemp, Jim",1947-01-02,1965-05-08,1967-08-05
fitzroy,"Aspinall, Dennis",1947-07-25,1966-08-06,1967-08-05
fitzroy,"Cromarty, Russell",1947-06-11,1966-05-14,1967-07-01
fitzroy,"Kuka, Andrew",1951-05-09,1967-06-24,1967-06-24
fitzroy,"Telford, Dick",1945-04-02,1967-05-27,1967-06-03
fitzroy,"Calverley, Ray",1946-04-02,1965-05-22,1967-05-27
fitzroy,"Smith, Gavin",1947-09-22,1967-05-13,1967-05-13
fitzroy,"Corbett, Harry",1943-04-10,1966-05-14,1967-05-06
fitzroy,"Lynch, Allen",1938-07-30,1959-05-30,1966-08-27
fitzroy,"Hayes, John",1939-08-06,1961-04-22,1966-08-27
fitzroy,"Hackwill, Brendon",1942-05-09,1965-05-22,1966-08-27
fitzroy,"Drake, Vern",1946-04-16,1966-08-13,1966-08-27
fitzroy,"Oakley, Kevin",1944-04-19,1966-06-04,1966-08-20
fitzroy,"Ellis, Kingsley",1947-01-16,1966-05-28,1966-08-20
fitzroy,"Hodgson, Paul",1944-05-20,1966-07-30,1966-08-13
fitzroy,"Carey, George",1943-07-08,1966-07-02,1966-08-06
fitzroy,"Bond, Colin",1941-11-05,1961-05-13,1966-07-23
fitzroy,"Hepper, Brian",1946-12-11,1965-05-08,1966-07-02
fitzroy,"Williams, Peter",1944-10-10,1965-06-05,1966-07-02
fitzroy,"Drury, Bernie",1948-05-08,1966-05-21,1966-06-25
fitzroy,"Parker, Kevin",1945-05-08,1966-06-18,1966-06-25
fitzroy,"Carroll, Bob",1941-10-18,1965-07-31,1966-06-13
fitzroy,"Rogerson, Ralph",1938-04-24,1964-04-18,1966-05-21
fitzroy,"Corkran, Peter",1948-04-12,1966-04-23,1966-04-23
fitzroy,"Slocum, Ray",1936-08-16,1957-06-29,1965-08-28
fitzroy,"Hirst, Tony",1945-06-14,1963-06-22,1965-08-28
fitzroy,"Calverley, Graham",1943-11-30,1965-04-17,1965-08-28
fitzroy,"Fitzgerald, Barry",1938-10-01,1963-07-06,1965-08-14
fitzroy,"Miers, Max",1940-10-06,1962-06-04,1965-08-07
fitzroy,"OMara, Terry",1941-02-24,1963-08-03,1965-07-31
fitzroy,"Pert, Brian",1936-01-28,1954-04-17,1965-07-17
fitzroy,"Goninon, Graham",1945-05-01,1963-09-07,1965-07-10
fitzroy,"Behan, Lance",1942-10-19,1965-05-08,1965-07-10
fitzroy,"OKeeffe, John",1943-11-24,1965-06-26,1965-06-26
fitzroy,"Lynch, Bob",1944-04-15,1965-04-17,1965-06-14
fitzroy,"Hayton, Bob",1946-03-28,1965-06-05,1965-06-14
fitzroy,"Brady, Terry",1944-06-03,1965-06-05,1965-06-05
fitzroy,"Johnson, Frank",1936-11-01,1965-05-15,1965-05-29
fitzroy,"Hughson, Denis",1944-08-30,1965-05-29,1965-05-29
fitzroy,"Mitchell, Kevin",1945-02-28,1964-06-06,1965-05-22
fitzroy,"McRae, Colin",1945-04-20,1964-05-16,1965-05-08
fitzroy,"Campbell, Graham",1936-07-22,1956-06-23,1964-08-22
fitzroy,"Storer, Bill",1942-02-07,1963-08-31,1964-08-22
fitzroy,"Sleep, Colin",1944-10-08,1962-07-28,1964-08-15
fitzroy,"Ramshaw, Graham",1945-08-07,1964-07-11,1964-08-15
fitzroy,"Vinar, Eric",1941-05-31,1964-05-30,1964-08-08
fitzroy,"Quaife, Alan",1945-05-03,1964-07-11,1964-08-01
fitzroy,"King, Ross",1943-06-11,1964-07-04,1964-07-11
fitzroy,"Lovett, Ted",1942-02-15,1963-06-10,1964-07-04
fitzroy,"Clements, Bryan",1942-09-10,1961-05-20,1964-06-27
fitzroy,"Duncan, Stewart",1940-06-05,1960-05-07,1964-05-09
fitzroy,"Beers, Brian",1939-01-31,1962-08-04,1964-05-09
fitzroy,"McKenzie, David",1942-09-01,1964-04-18,1964-04-25
fitzroy,"Harvey, Ron",1935-11-11,1954-06-12,1963-09-07
fitzroy,"Pollock, Brett",1942-11-27,1963-04-20,1963-09-07
fitzroy,"Ellis, Kevin",1944-10-14,1963-05-25,1963-09-07
fitzroy,"Carroll, Brian",1941-03-25,1963-06-10,1963-08-31
fitzroy,"Sadler, Barry",1940-07-03,1963-07-27,1963-08-10
fitzroy,"Dixon, Joe",1940-05-31,1963-05-18,1963-06-22
fitzroy,"Doubleday, Geoff",1940-01-28,1963-06-22,1963-06-22
fitzroy,"Elliott, Geoff",1939-08-06,1962-04-23,1963-06-10
fitzroy,"Haag, Stan",1943-02-06,1963-05-11,1963-06-10
fitzroy,"Anderson, Allan",1944-02-04,1963-05-04,1963-06-01
fitzroy,"Rippon, Barry",1940-03-30,1963-05-11,1963-06-01
fitzroy,"Powell, John",1937-03-11,1960-05-21,1963-04-27
fitzroy,"Powell, Ian",1940-10-14,1961-05-06,1963-04-27
fitzroy,"Williams, Brian",1936-09-14,1963-04-20,1963-04-27
fitzroy,"Vernon, Rod",1934-04-03,1954-06-05,1963-04-20
fitzroy,"Henderson, Bob",1934-01-27,1953-08-29,1962-08-25
fitzroy,"Abrahams, Owen",1933-07-25,1954-05-29,1962-08-25
fitzroy,"MacKenzie, Graeme",1935-03-08,1956-04-14,1962-08-25
fitzroy,"Carmody, John",1938-06-28,1961-04-29,1962-08-25
fitzroy,"Clark, Wally",1936-05-25,1955-06-04,1962-08-18
fitzroy,"Aston, Ian",1937-10-14,1956-04-28,1962-08-18
fitzroy,"Eastaway, Bob",1943-01-28,1962-08-11,1962-08-18
fitzroy,"Barclay, Brian",1938-02-27,1957-07-27,1962-07-14
fitzroy,"Pigot, Barrie",1938-08-03,1959-05-09,1962-07-14
fitzroy,"Renouf, Jim",1940-03-29,1962-07-07,1962-07-07
fitzroy,"Hughson, Les",1938-12-01,1958-04-19,1962-06-23
fitzroy,"Clyne, Graeme",1941-07-21,1962-04-28,1962-06-23
fitzroy,"OKane, Bill",1940-07-01,1962-06-04,1962-06-09
fitzroy,"Wicks, Brian",1940-04-10,1960-08-13,1962-05-26
fitzroy,"Gale, Alan",1930-09-08,1948-08-28,1961-08-26
fitzroy,"Wright, Kevin",1933-02-19,1952-05-03,1961-08-26
fitzroy,"Bromage, Keith",1937-11-08,1958-06-07,1961-08-26
fitzroy,"Russell, Les",1940-04-02,1959-06-06,1961-07-22
fitzroy,"Stevens, Bill",1939-05-26,1961-06-17,1961-07-22
fitzroy,"Webb, Keith",1933-03-31,1953-08-22,1961-07-08
fitzroy,"Wiegard, Keith",1938-01-07,1957-08-24,1961-06-24
fitzroy,"Jones, Ken",1934-04-26,1957-06-17,1961-06-17
fitzroy,"McMaster-Smith, Bruce",1939-11-19,1960-04-25,1961-06-03
fitzroy,"Ongarello, Tony",1932-12-22,1952-04-19,1960-09-17
fitzroy,"Knight, Graham",1931-05-03,1953-08-29,1960-09-17
fitzroy,"Hill, Geoff",1936-08-14,1959-06-06,1960-09-17
fitzroy,"Gotch, Graham",1936-08-06,1956-06-09,1960-08-20
fitzroy,"Zorzi, Bruno",1937-12-10,1957-06-08,1960-07-02
fitzroy,"MacNeil, Colin",1936-08-05,1959-05-02,1960-07-02
fitzroy,"Embrey, John",1941-05-02,1960-06-04,1960-06-04
fitzroy,"Ross, Ken",1927-08-27,1948-04-17,1960-05-07
fitzroy,"Furness, Don",1930-11-09,1949-06-13,1959-08-29
fitzroy,"Davey, Colin",1932-05-04,1952-05-03,1959-08-15
fitzroy,"Cunningham, Matt",1934-02-28,1956-04-14,1959-08-08
fitzroy,"Williams, Vin",1932-07-10,1952-06-28,1959-07-18
fitzroy,"Wilson, Alan",1939-11-02,1959-06-06,1959-06-13
fitzroy,"Goodger, Eddie",1929-03-10,1949-06-18,1958-08-30
fitzroy,"MacGregor, Jack",1932-09-15,1952-06-14,1958-08-30
fitzroy,"Smyth, Leo",1934-03-14,1954-07-03,1958-08-30
fitzroy,"Dixon, Gordon",1936-02-21,1958-05-10,1958-08-16
fitzroy,"Broockmann, Jim",1936-05-06,1958-05-24,1958-06-14
fitzroy,"Roberts, Barry",1937-10-28,1957-06-08,1958-05-31
fitzroy,"Johnstone, Norm",1927-01-16,1944-07-15,1957-08-24
fitzroy,"Stephen, Bill",1928-04-01,1947-04-19,1957-08-24
fitzroy,"Rochow, Phil",1937-02-26,1957-08-24,1957-08-24
fitzroy,"Chivers, Dave",1936-01-25,1956-08-11,1957-08-17
fitzroy,"Broadbent, Tom",1936-11-12,1957-08-03,1957-08-03
fitzroy,"Grimley, Ken",1936-02-07,1957-04-27,1957-07-27
fitzroy,"Shelton, John",1933-12-23,1957-04-22,1957-07-27
fitzroy,"Chipp, Alan",1937-01-09,1957-07-06,1957-07-06
fitzroy,"Rochow, Keith",1934-03-14,1957-06-08,1957-06-29
fitzroy,"Whitmore, Stan",1936-10-30,1957-05-18,1957-06-22
fitzroy,"Lane, Bryan",1936-11-20,1956-04-14,1957-05-18
fitzroy,"Hutchinson, John",1936-07-01,1957-04-22,1957-05-04
fitzroy,"Clancy, Jack",1934-07-13,1957-04-22,1957-04-22
fitzroy,"Carr, Reg",1934-10-03,1954-08-21,1956-08-18
fitzroy,"Chapman, James",1932-11-06,1954-07-03,1956-08-18
fitzroy,"Darrigan, Kevin",1931-10-15,1953-08-01,1956-08-11
fitzroy,"Smith, Ron",1934-09-13,1955-06-04,1956-08-04
fitzroy,"Galpin, Max",1935-07-27,1956-04-14,1956-08-04
fitzroy,"Smith, Ivan",1933-12-31,1956-07-07,1956-08-04
fitzroy,"Dodd, Colin",1930-05-25,1956-06-23,1956-06-23
fitzroy,"Seymour, Ken",1930-09-16,1956-04-14,1956-06-09
fitzroy,"Gervasoni, Jack",1929-09-29,1951-04-21,1956-05-05
fitzroy,"Trickey, Ern",1933-11-08,1953-08-15,1955-08-20
fitzroy,"Wilson, Bobby",1934-11-29,1955-08-06,1955-08-20
fitzroy,"Charles, John",1935-09-29,1955-08-13,1955-08-20
fitzroy,"Jarman, Laurie",1935-08-07,1955-08-13,1955-08-20
fitzroy,"Smith, Bill",1936-12-17,1955-08-13,1955-08-20
fitzroy,"Streader, Jack",1927-05-13,1949-06-04,1955-08-06
fitzroy,"Bench, Arnie",1931-09-14,1953-04-18,1955-08-06
fitzroy,"Barrett, John",1928-12-21,1954-05-15,1955-07-23
fitzroy,"Elder, Toby",1934-10-17,1955-04-16,1955-07-16
fitzroy,"Chambers, Ken",1933-10-07,1954-05-01,1955-07-09
fitzroy,"Proudfoot, Gordon",1930-11-19,1954-05-22,1955-04-30
fitzroy,"Collins, Bob",1937-01-03,1955-04-16,1955-04-30
fitzroy,"Anton, Alan",1933-01-01,1955-04-23,1955-04-30
fitzroy,"Ruthven, Alan",1922-04-17,1940-07-06,1954-08-28
fitzroy,"Patterson, Jeff",1928-11-03,1954-06-26,1954-08-28
fitzroy,"Harding, John",1932-05-25,1952-05-17,1954-08-21
fitzroy,"Tucker, Eddie",1932-06-24,1954-07-24,1954-08-21
fitzroy,"Broderick, Neville",1927-04-10,1952-04-19,1954-07-31
fitzroy,"Morgan, Ron",1931-12-21,1954-04-17,1954-06-26
fitzroy,"Roberts, Bob",1930-11-21,1951-06-16,1954-06-12
fitzroy,"Meehan, Tom",1926-03-31,1953-04-18,1954-06-12
fitzroy,"Coates, George",1923-07-03,1947-05-17,1954-06-05
fitzroy,"Davies, Ray",1932-09-26,1954-05-15,1954-05-15
fitzroy,"Wanhope, Charlie",1934-08-14,1953-08-29,1954-05-01
fitzroy,"Gaffney, Jack",1929-08-21,1949-04-16,1953-08-29
fitzroy,"Anderson, Fred",1931-06-09,1951-05-05,1953-08-22
fitzroy,"Renwick, Reg",1932-02-17,1953-06-20,1953-08-22
fitzroy,"Cusack, Jim",1930-11-02,1953-08-15,1953-08-22
fitzroy,"Ford, John",1931-08-24,1953-08-22,1953-08-22
fitzroy,"Hart, Don",1930-09-29,1950-06-17,1953-08-15
fitzroy,"Hickey, Joe",1929-03-07,1952-05-31,1953-08-15
fitzroy,"Magee, Tom",1929-02-17,1951-05-05,1953-08-01
fitzroy,"Murphy, Joe",1931-12-25,1952-08-16,1953-07-25
fitzroy,"Spooner, Graham",1933-03-02,1953-07-04,1953-07-18
fitzroy,"Simpson, Ron",1926-04-22,1949-04-16,1953-06-27
fitzroy,"Carroll, Noel",1932-02-12,1951-06-16,1953-06-27
fitzroy,"Ashman, George",1929-08-24,1952-05-17,1953-06-20
fitzroy,"Jarvis, Noel",1924-12-12,1944-07-15,1952-09-20
fitzroy,"Chanter, Vic",1921-01-26,1946-05-25,1952-09-20
fitzroy,"Tame, Kevin",1931-10-26,1952-08-16,1952-08-30
fitzroy,"Vandersluys, Stan",1924-07-11,1946-06-22,1952-07-19
fitzroy,"Millington, Ray",1932-05-15,1952-05-03,1952-07-19
fitzroy,"Kettle, Jim",1925-07-04,1945-05-12,1952-05-17
fitzroy,"Blizzard, Kevin",1928-10-13,1952-05-17,1952-05-17
fitzroy,"Lourey, Greg",1927-08-01,1951-06-02,1952-05-10
fitzroy,"Toohey, Jack",1925-04-04,1947-06-14,1952-04-26
fitzroy,"Watson, Lance",1931-01-04,1950-05-27,1952-04-19
fitzroy,"Clay, Bert",1915-05-07,1940-06-22,1951-09-01
fitzroy,"Hart, Eddie",1922-06-16,1941-06-21,1951-09-01
fitzroy,"Shillinglaw, Harold",1927-12-02,1945-08-11,1951-09-01
fitzroy,"Kennedy, Dick",1925-09-12,1947-06-07,1951-09-01
fitzroy,"Dunn, Ron",1928-04-19,1950-05-06,1951-09-01
fitzroy,"Donnellan, Ray",1926-12-30,1949-05-21,1951-08-11
fitzroy,"Bickley, Ron",1926-10-21,1949-07-16,1951-06-11
fitzroy,"Nicholls, Reg",1922-02-27,1946-06-08,1950-08-26
fitzroy,"McLaughlin, Alan",1920-04-01,1946-05-04,1950-08-19
fitzroy,"Fitt, Arthur",1928-02-12,1950-06-17,1950-08-05
fitzroy,"Smith, Norm",1915-11-21,1949-04-16,1950-06-24
fitzroy,"Miller, Bob",1923-10-31,1946-06-22,1950-06-03
fitzroy,"Moore, Eric",1925-12-25,1948-05-15,1950-05-27
fitzroy,"Sorrell, Alan",1923-05-23,1950-04-29,1950-04-29
fitzroy,"Wright, Ron",1929-07-25,1949-08-06,1949-08-27
fitzroy,"Milburn, Reg",1927-03-25,1949-08-20,1949-08-27
fitzroy,"Nicholls, Geoff",1919-09-22,1941-07-26,1949-08-13
fitzroy,"Collins, Jack",1925-05-09,1945-05-12,1949-07-30
fitzroy,"Hart, Kevin",1927-04-21,1947-07-26,1949-07-30
fitzroy,"Curtin, Claude",1920-07-04,1939-05-06,1949-07-23
fitzroy,"Sier, Gerry",1928-06-04,1948-05-29,1949-06-13
fitzroy,"Waters, Barry",1928-12-29,1949-05-14,1949-05-14
fitzroy,"Curcio, Frank",1912-11-25,1932-04-30,1948-09-04
fitzroy,"Kinder, Ron",1924-08-18,1948-04-17,1948-09-04
fitzroy,"Williams, Keith",1926-05-27,1948-04-17,1948-08-28
fitzroy,"Charleson, Bill",1929-07-05,1948-07-24,1948-08-28
fitzroy,"Smith, Merv",1924-12-25,1946-05-04,1948-07-31
fitzroy,"Alexander, Wal",1923-10-22,1948-05-01,1948-07-31
fitzroy,"Monaghan, Leo",1916-08-22,1936-05-16,1948-07-17
fitzroy,"Brunnen, Gordon",1922-05-11,1948-06-19,1948-07-17
fitzroy,"Hughson, Fred",1914-05-22,1938-05-14,1947-09-20
fitzroy,"Denning, Clen",1911-02-28,1938-05-07,1947-09-20
fitzroy,"Price, Noel",1917-12-27,1939-04-29,1947-09-20
fitzroy,"Hoskins, George",1916-10-16,1942-07-25,1947-09-20
fitzroy,"Fields, Allan",1914-03-29,1939-07-01,1947-09-20
fitzroy,"Sier, Ken",1922-01-27,1940-08-31,1947-09-06
fitzroy,"Brown, Jim",1926-12-18,1945-08-18,1947-08-30
fitzroy,"Tonn, Heinz",1921-04-26,1947-05-24,1947-08-23
fitzroy,"Chipp, Don",1925-08-21,1947-05-03,1947-08-02
fitzroy,"Owens, Llew",1927-09-26,1947-06-28,1947-07-26
fitzroy,"OReilly, Neil",1925-07-26,1947-06-07,1947-06-07
fitzroy,"Hughson, Mick",1915-12-13,1937-05-22,1946-08-31
fitzroy,"Wright, Stan",1918-03-07,1940-06-17,1946-08-31
fitzroy,"Gillespie-Jones, Audley",1914-07-01,1937-05-22,1946-08-31
fitzroy,"Winberg, Harold",1918-05-25,1943-05-29,1946-08-31
fitzroy,"Fox, Kevin",1917-10-06,1940-04-27,1946-08-31
fitzroy,"Broadway, Allan",1921-12-04,1946-08-17,1946-08-31
fitzroy,"Gemmell, Leon",1921-03-12,1942-05-09,1946-08-24
fitzroy,"Horan, Monty",1922-03-19,1943-07-31,1946-08-03
fitzroy,"Crouch, Laurie",1918-01-29,1945-04-21,1946-07-27
fitzroy,"Dyring, Lindsay",1919-01-05,1940-06-22,1946-07-20
fitzroy,"Symons, Jack",1912-05-11,1944-07-22,1946-07-20
fitzroy,"Dawson, Stan",1917-08-12,1943-05-29,1946-07-06
fitzroy,"Cox, Colin",1922-10-11,1941-06-28,1946-06-22
fitzroy,"Linney, Charlie",1925-09-08,1944-06-03,1946-06-08
fitzroy,"Reidy, Norm",1924-08-02,1946-06-01,1946-06-01
fitzroy,"Hillard, Norm",1915-06-03,1939-07-22,1946-05-25
fitzroy,"Clay, Ivor",1915-05-07,1941-05-31,1946-05-25
fitzroy,"Hill, Les",1916-04-19,1941-05-03,1946-05-18
fitzroy,"OBryan, Arthur",1923-05-20,1942-07-04,1946-05-11
fitzroy,"Calverley, Des",1919-11-21,1940-05-25,1946-04-27
fitzroy,"Bristowe, Wally",1922-04-27,1944-05-20,1945-09-01
fitzroy,"Dalwood, Peter",1922-06-17,1945-05-19,1945-08-25
fitzroy,"Hill, Ted",1914-01-15,1940-04-27,1945-08-11
fitzroy,"Edwards, Arthur",1915-08-20,1936-08-22,1945-08-04
fitzroy,"Miller, Wally",1917-10-21,1943-05-08,1945-07-28
fitzroy,"Murray, Dan",1912-12-19,1933-04-29,1945-07-21
fitzroy,"Hammond, Don",1922-08-24,1945-05-26,1945-07-21
fitzroy,"Smith, Len",1912-02-09,1937-07-31,1945-07-07
fitzroy,"Hall, Dennis",1923-12-13,1943-08-21,1945-06-02
fitzroy,"Calverley, Bruce",1918-01-21,1936-08-29,1945-05-19
fitzroy,"White, Ed",1922-04-10,1945-05-19,1945-05-19
fitzroy,"Hearn, Maurie",1912-12-05,1934-07-07,1944-09-30
fitzroy,"Stackpole, Keith",1916-07-31,1939-06-12,1944-09-30
fitzroy,"Bickerton, Laurie",1917-08-10,1944-06-03,1944-09-30
fitzroy,"Harrow, Jack",1921-04-01,1944-07-15,1944-07-29
fitzroy,"Lancaster, Jack",1919-03-31,1943-07-03,1944-07-22
fitzroy,"Hallahan, Jim",1911-12-16,1942-05-16,1944-06-10
fitzroy,"Spokes, Bill",1912-11-13,1943-08-28,1944-06-03
fitzroy,"Clay, Alf",1914-01-08,1940-04-27,1944-05-27
fitzroy,"Merrick, Bob",1917-11-24,1940-04-27,1944-05-27
fitzroy,"Knott, Arch",1916-02-02,1938-04-30,1944-05-13
fitzroy,"Brooks, Merv",1919-01-19,1943-06-05,1944-05-13
fitzroy,"Walsh, Billy",1911-02-18,1944-05-06,1944-05-06
fitzroy,"Grant, Jack",1915-09-24,1942-06-13,1943-09-18
fitzroy,"Brown, Doug",1923-08-30,1943-06-05,1943-09-18
fitzroy,"McHenry, Bob",1919-10-19,1943-07-03,1943-08-28
fitzroy,"Powell, Les",1921-04-13,1943-05-08,1943-08-21
fitzroy,"Hearn, Adrian",1920-03-16,1943-08-07,1943-08-21
fitzroy,"White, Allan",1915-07-21,1936-08-29,1943-08-14
fitzroy,"Doherty, Vin",1911-03-26,1942-06-13,1943-08-07
fitzroy,"Fyffe, Bernie",1921-12-22,1943-07-31,1943-08-07
fitzroy,"Tomkins, Ted",1920-10-03,1943-07-17,1943-07-17
fitzroy,"Patman, Ralph",1916-01-10,1943-06-19,1943-06-19
fitzroy,"Rippon, Max",1920-10-11,1943-05-22,1943-05-29
fitzroy,"McGain, Syd",1917-02-05,1940-06-17,1943-05-22
fitzroy,"McVeigh, Bernie",1918-05-15,1942-07-04,1942-08-22
fitzroy,"Hicks, Leo",1916-01-24,1942-06-20,1942-08-22
fitzroy,"Oliphant, Doug",1911-01-29,1942-05-09,1942-08-15
fitzroy,"Hall, Billy",1915-09-30,1942-07-11,1942-07-25
fitzroy,"Watson, George",1922-03-16,1942-05-09,1942-07-04
fitzroy,"Muller, Angie",1912-11-13,1942-06-13,1942-06-13
fitzroy,"Muir, Alan",1922-01-02,1940-08-31,1942-06-06
fitzroy,"Hammond, Reg",1920-06-15,1942-06-06,1942-06-06
fitzroy,"Collier, Albert",1909-07-09,1941-04-26,1942-05-30
fitzroy,"Bunton, Haydn",1911-07-05,1931-05-02,1942-05-23
fitzroy,"Bridges, Bruce",1917-08-07,1942-05-09,1942-05-23
fitzroy,"Robinson, Bob",1914-05-21,1941-08-02,1942-05-16
fitzroy,"James, Shadrach",1917-11-30,1940-05-11,1941-08-30
fitzroy,"Besford, Ted",1915-06-28,1939-08-19,1941-08-23
